Description,United States Total,,,Alabama,,,Alaska,,,Arizona,,,Arkansas,,,California,,,Colorado,,,Connecticut,,,Delaware,,,District of Columbia,,,Florida,,,Georgia,,,Hawaii,,,Idaho,,,Illinois,,,Indiana,,,Iowa,,,Kansas,,,Kentucky,,,Louisiana,,,Maine,,,Maryland,,,Massachusetts,,,Michigan,,,Minnesota,,,Mississippi,,,Missouri,,,Montana,,,Nebraska,,,Nevada,,,New Hampshire,,,New Jersey,,,New Mexico,,,New York,,,North Carolina,,,North Dakota,,,Ohio,,,Oklahoma,,,Oregon,,,Pennsylvania,,,Rhode Island,,,South Carolina,,,South Dakota,,,Tennessee,,,Texas,,,Utah,,,Vermont,,,Virginia,,,Washington,,,West Virginia,,,Wisconsin,,,Wyoming,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Short-term,"35,587,397","7,861,794","27,725,603","305,566","57,220","248,346","264,495","82,526","181,969","298,669","73,743","224,926","12,882","6,952","5,930","959,772",0,"959,772","92,601","17,000","75,601","428,264",0,"428,264",24,0,24,"148,008",0,"148,008","91,206","52,165","39,041","370,740","115,112","255,628","80,000",0,"80,000","3,195",0,"3,195","1,602,350","5,370","1,596,980","498,737","122,614","376,123","67,833",0,"67,833","355,510",0,"355,510","91,600","27,831","63,769","68,031","5,332","62,699","4,397",0,"4,397","931,527","91,092","840,435","1,741,899","216,714","1,525,185","1,062,036","478,268","583,768","69,278",0,"69,278","42,016","20,266","21,750","157,014","51,118","105,896","6,808",588,"6,220","417,319","1,150","416,169","889,171",0,"889,171","5,693",0,"5,693","2,879,985","296,152","2,583,833","45,998","27,807","18,191","8,157,143","927,038","7,230,105","138,523","127,935","10,588","24,249",410,"23,839","1,148,529","722,748","425,781","56,535","14,908","41,627","27,982","3,000","24,982","400,398","320,261","80,137","85,329","63,695","21,634","450,366","399,899","50,467","7,746","4,962","2,784","869,880","396,856","473,024","8,271,398","2,665,136","5,606,262","294,781","113,116","181,665","249,512","224,670","24,842","314,345","128,140","186,205","485,945",0,"485,945","24,579",0,"24,579","583,242",0,"583,242","4,291",0,"4,291"
Long-term,"3,028,657,426","1,145,285,246","1,883,372,180","29,812,746","8,736,257","21,076,489","9,199,270","5,839,187","3,360,083","46,757,875","14,217,606","32,540,269","18,662,928","6,962,020","11,700,908","461,618,276","147,103,818","314,514,458","57,215,419","16,970,436","40,244,983","49,589,628","38,756,156","10,833,472","7,558,350","5,053,856","2,504,494","14,753,134",0,"14,753,134","132,612,559","28,757,619","103,854,940","57,373,058","12,935,297","44,437,761","15,919,412","9,656,278","6,263,134","6,037,985","3,363,457","2,674,528","153,083,919","61,815,949","91,267,970","47,676,901","20,662,712","27,014,189","18,982,080","6,149,694","12,832,386","27,029,448","7,538,475","19,490,973","42,783,687","13,527,051","29,256,636","36,195,405","18,027,410","18,167,995","7,887,871","4,750,384","3,137,487","51,824,051","27,936,271","23,887,780","95,212,698","78,028,793","17,183,905","73,409,791","30,089,065","43,320,726","52,928,479","16,361,948","36,566,531","14,534,795","7,449,912","7,084,883","46,291,853","18,368,633","27,923,220","5,456,213","2,795,026","2,661,187","15,471,154","2,013,585","13,457,569","26,456,617","3,248,814","23,207,803","10,406,633","7,739,447","2,667,186","94,461,533","65,577,943","28,883,590","15,760,309","7,029,849","8,730,460","347,097,607","144,277,550","202,820,057","46,950,786","16,182,242","30,768,544","8,263,084","2,885,254","5,377,830","87,283,429","33,162,048","54,121,381","18,553,130","8,442,414","10,110,716","36,930,268","13,811,788","23,118,480","122,659,502","47,199,314","75,460,188","11,409,462","8,851,952","2,557,510","37,869,600","14,923,598","22,946,002","6,223,244","3,522,741","2,700,503","41,855,604","5,730,566","36,125,038","284,427,245","48,290,427","236,136,818","21,694,420","7,326,283","14,368,137","4,505,353","3,278,290","1,227,063","65,551,559","27,697,789","37,853,770","84,136,500","29,649,920","54,486,580","12,239,927","8,568,020","3,671,907","46,069,741","23,252,381","22,817,360","1,972,888","769,721","1,203,167"
     Public debt for private purposes,"553,237,710","348,234,042","205,003,668","903,806","411,065","492,741","3,425,552","3,381,084","44,468","9,743,436","4,697,145","5,046,291","4,361,666","1,085,029","3,276,637","50,789,468","32,409,828","18,379,640","11,875,391","10,846,996","1,028,395","12,663,735","12,628,164","35,571","1,743,422","1,441,635","301,787","1,147,035",0,"1,147,035","14,345,758","2,018,509","12,327,249","7,857,109","3,034,803","4,822,306","359,207","359,207",0,"2,446,975","2,442,058","4,917","26,725,935","25,593,828","1,132,107","13,235,389","12,392,172","843,217","1,922,394","1,489,365","433,029","6,422,921","1,522,317","4,900,604","13,295,670","4,554,726","8,740,944","12,720,805","6,925,396","5,795,409","1,990,479","1,959,530","30,949","12,393,271","10,309,961","2,083,310","20,370,680","20,329,253","41,427","13,063,015","10,735,476","2,327,539","11,273,796","2,328,292","8,945,504","1,661,471","1,142,072","519,399","16,691,329","13,216,577","3,474,752","2,473,905","2,195,397","278,508","1,334,913","1,062,366","272,547","2,861,848","514,416","2,347,432","3,938,183","3,927,178","11,005","14,585,048","13,300,148","1,284,900","4,400,949","2,338,822","2,062,127","69,336,494","47,691,344","21,645,150","10,171,098","8,927,889","1,243,209","1,903,076","769,640","1,133,436","29,747,505","11,212,096","18,535,409","1,590,428","681,763","908,665","6,960,468","3,945,177","3,015,291","34,976,948","16,659,323","18,317,625","4,772,407","4,772,407",0,"5,618,149","2,261,134","3,357,015","2,663,696","2,472,203","191,493","13,311,480","1,980,456","11,331,024","29,659,866","2,791,071","26,868,795","4,223,267","3,380,688","842,579","1,450,732","1,450,732",0,"8,063,283","4,915,104","3,148,179","7,222,812","6,761,674","461,138","4,903,282","4,400,361","502,921","12,946,322","11,911,050","1,035,272","691,836","657,115","34,721"
Long-term debt issued,"409,830,534","153,854,621","255,975,913","3,938,302","1,448,958","2,489,344","633,709","296,030","337,679","6,544,542","1,836,452","4,708,090","2,430,790","683,460","1,747,330","69,274,743","21,376,970","47,897,773","8,679,323","1,848,132","6,831,191","7,463,943","6,229,478","1,234,465","585,977","377,916","208,061","2,739,229",0,"2,739,229","15,920,142","2,629,134","13,291,008","7,092,628","2,703,762","4,388,866","3,720,545","2,804,011","916,534","738,988","406,572","332,416","18,274,055","6,846,717","11,427,338","5,161,353","1,574,222","3,587,131","2,319,195","1,144,574","1,174,621","3,045,875","253,421","2,792,454","3,563,817","1,035,529","2,528,288","2,389,501","1,530,902","858,599","1,070,019","645,026","424,993","8,830,534","5,210,990","3,619,544","10,680,320","8,163,515","2,516,805","9,511,861","2,979,346","6,532,515","6,899,322","1,745,768","5,153,554","2,443,419","1,373,434","1,069,985","5,822,814","2,916,680","2,906,134","731,180","144,207","586,973","2,780,223","398,631","2,381,592","4,131,576","283,607","3,847,969","1,722,629","1,494,359","228,270","9,226,043","6,714,242","2,511,801","2,007,622","976,057","1,031,565","46,248,150","21,974,620","24,273,530","7,517,979","1,753,871","5,764,108","4,144,864","3,453,742","691,122","8,655,910","3,052,244","5,603,666","3,077,818","1,146,363","1,931,455","7,083,370","2,748,780","4,334,590","17,100,245","6,349,982","10,750,263","1,509,337","1,186,237","323,100","5,008,277","2,234,586","2,773,691","787,103","511,835","275,268","3,932,543","1,012,839","2,919,704","40,057,884","7,406,316","32,651,568","4,218,672","1,525,799","2,692,873","988,657","842,735","145,922","7,685,003","3,007,543","4,677,460","11,344,469","3,220,831","8,123,638","980,325","653,073","327,252","8,800,880","3,512,896","5,287,984","314,829","188,227","126,602"
Long-term debt retired,"397,304,164","160,081,531","237,222,633","3,758,938","1,498,808","2,260,130","835,356","390,335","445,021","7,310,098","1,300,395","6,009,703","2,136,362","688,692","1,447,670","54,632,774","19,088,971","35,543,803","7,323,656","1,650,281","5,673,375","5,685,101","4,224,793","1,460,308","637,475","406,560","230,915","2,264,554",0,"2,264,554","20,130,460","7,290,660","12,839,800","7,967,883","2,770,502","5,197,381","3,158,535","2,364,317","794,218","859,131","595,945","263,186","21,753,155","10,819,729","10,933,426","7,410,643","3,679,427","3,731,216","3,218,684","970,784","2,247,900","4,208,485","539,998","3,668,487","4,059,997","2,032,785","2,027,212","3,099,188","1,605,950","1,493,238","995,776","632,124","363,652","7,656,954","5,059,585","2,597,369","8,903,780","6,720,795","2,182,985","12,646,998","6,389,707","6,257,291","6,272,116","2,038,638","4,233,478","2,269,370","1,184,703","1,084,667","6,261,986","3,560,061","2,701,925","898,296","662,796","235,500","2,373,288","338,988","2,034,300","5,222,661","257,159","4,965,502","1,933,905","1,663,401","270,504","9,121,553","5,309,171","3,812,382","2,034,588","1,003,576","1,031,012","42,877,596","19,717,226","23,160,370","8,128,280","2,375,744","5,752,536","3,206,693","2,741,081","465,612","9,554,568","3,408,675","6,145,893","3,148,994","1,467,220","1,681,774","4,359,857","1,692,201","2,667,656","17,778,969","6,462,276","11,316,693","1,630,303","1,310,054","320,249","4,923,214","2,019,492","2,903,722","596,086","357,944","238,142","4,406,684","903,821","3,502,863","36,068,190","4,758,768","31,309,422","2,610,681","1,086,129","1,524,552","975,305","846,401","128,904","8,434,787","3,774,624","4,660,163","13,094,079","6,427,106","6,666,973","759,053","477,767","281,286","7,277,959","3,312,905","3,965,054","431,120","202,461","228,659"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            Cash and security holdings,"6,935,078,197","4,880,884,463","2,054,193,734","67,187,920","52,426,687","14,761,233","95,736,076","90,683,629","5,052,447","96,250,630","65,309,763","30,940,867","47,509,913","38,091,464","9,418,449","1,242,007,428","745,901,839","496,105,589","109,318,873","76,696,080","32,622,793","66,574,370","49,977,695","16,596,675","18,536,891","16,007,708","2,529,183","15,926,541",0,"15,926,541","355,751,944","236,741,328","119,010,616","152,126,942","105,477,809","46,649,133","30,719,633","26,987,848","3,731,785","29,555,760","25,640,137","3,915,623","266,705,118","171,390,505","95,314,613","82,698,787","61,716,879","20,981,908","58,158,720","46,604,812","11,553,908","41,325,858","24,707,571","16,618,287","60,729,221","43,338,756","17,390,465","90,187,454","65,822,770","24,364,684","22,550,535","20,176,353","2,374,182","106,299,337","73,932,995","32,366,342","135,900,705","101,431,667","34,469,038","156,195,783","106,030,510","50,165,273","117,454,788","87,175,076","30,279,712","42,262,825","35,381,102","6,881,723","121,865,451","90,766,365","31,099,086","23,418,287","19,700,024","3,718,263","34,042,787","21,605,963","12,436,824","60,022,472","44,643,346","15,379,126","18,739,641","15,516,189","3,223,452","138,491,069","118,489,739","20,001,330","66,074,046","57,505,504","8,568,542","701,089,864","423,364,760","277,725,104","149,280,430","131,758,443","17,521,987","34,215,761","29,248,840","4,966,921","307,311,820","247,957,517","59,354,303","58,170,267","45,311,013","12,859,254","125,744,830","104,787,134","20,957,696","208,299,056","133,695,206","74,603,850","21,024,885","17,806,404","3,218,481","65,435,813","47,041,451","18,394,362","20,622,320","17,164,669","3,457,651","149,478,111","112,258,109","37,220,002","546,313,812","376,030,864","170,282,948","49,999,113","39,529,440","10,469,673","10,187,695","8,986,972","1,200,723","147,185,756","104,613,042","42,572,714","166,220,793","130,540,000","35,680,793","27,850,632","24,782,865","3,067,767","140,344,222","118,368,959","21,975,263","35,977,212","31,760,662","4,216,550"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Insurance trust funds,"4,295,693,166","3,562,971,292","732,721,874","40,805,740","37,945,691","2,860,049","15,584,741","15,250,671","334,070","51,038,238","45,960,782","5,077,456","29,595,670","29,170,802","424,868","866,081,879","632,314,906","233,766,973","56,334,293","51,835,981","4,498,312","43,181,418","32,737,091","10,444,327","10,595,460","9,690,159","905,301","10,259,104",0,"10,259,104","191,761,295","158,093,039","33,668,256","103,727,452","92,670,113","11,057,339","16,908,859","16,908,859",0,"17,515,201","17,496,114","19,087","169,728,851","124,880,362","44,848,489","34,058,049","33,114,894","943,155","36,268,979","36,212,116","56,863","21,683,979","19,866,869","1,817,110","33,709,780","32,816,480","893,300","51,158,878","48,886,892","2,271,986","14,410,358","14,410,358",0,"74,037,095","55,583,763","18,453,332","82,135,328","61,005,985","21,129,343","95,718,446","75,884,456","19,833,990","68,805,528","67,254,391","1,551,137","28,045,124","28,045,124",0,"76,631,634","67,495,696","9,135,938","13,049,355","13,035,427","13,928","18,290,371","14,459,233","3,831,138","40,316,607","40,316,607",0,"9,052,749","8,811,507","241,242","80,103,067","79,995,818","107,249","28,544,028","28,544,028",0,"514,245,776","324,377,249","189,868,527","99,903,915","99,125,637","778,278","7,693,844","7,284,548","409,296","204,994,659","203,227,046","1,767,613","33,446,020","31,819,864","1,626,156","89,011,722","88,010,048","1,001,674","110,795,082","86,462,582","24,332,500","10,502,101","8,819,811","1,682,290","32,302,634","32,207,925","94,709","12,383,213","11,841,253","541,960","106,532,845","96,020,140","10,512,705","268,329,065","234,792,506","33,536,559","31,399,058","31,228,287","170,771","5,131,632","4,847,253","284,379","92,594,086","76,859,717","15,734,369","114,975,700","110,498,674","4,477,026","17,038,104","16,605,949","432,155","105,161,361","98,133,796","7,027,565","10,114,793","10,114,793",0
     Unemployment compensation,"105,353,297","104,910,567","442,730","1,148,970","1,148,970",0,"876,762","876,762",0,"1,134,404","1,134,404",0,"1,230,702","1,230,702",0,"-361,677","-361,677",0,"1,523,244","1,523,244",0,"964,660","964,660",0,"249,998","249,998",0,"442,730",0,"442,730","7,234,486","7,234,486",0,"3,476,820","3,476,820",0,"1,026,236","1,026,236",0,"1,044,370","1,044,370",0,"3,070,810","3,070,810",0,"641,842","641,842",0,"2,016,412","2,016,412",0,"1,247,804","1,247,804",0,"799,212","799,212",0,"1,866,818","1,866,818",0,"812,026","812,026",0,"2,361,500","2,361,500",0,"2,193,968","2,193,968",0,"7,117,922","7,117,922",0,"2,919,868","2,919,868",0,"1,300,634","1,300,634",0,"1,576,594","1,576,594",0,"592,202","592,202",0,"858,458","858,458",0,"1,780,838","1,780,838",0,"597,988","597,988",0,"4,174,892","4,174,892",0,"845,366","845,366",0,"4,039,800","4,039,800",0,"5,721,554","5,721,554",0,"169,374","169,374",0,"1,185,836","1,185,836",0,"2,051,440","2,051,440",0,"7,263,746","7,263,746",0,"4,198,086","4,198,086",0,"624,982","624,982",0,"1,356,296","1,356,296",0,"226,830","226,830",0,"2,217,934","2,217,934",0,"2,569,792","2,569,792",0,"2,071,184","2,071,184",0,"707,078","707,078",0,"2,335,870","2,335,870",0,"8,448,328","8,448,328",0,"135,764","135,764",0,"2,681,028","2,681,028",0,"581,516","581,516",0
     Employee retirement,"4,079,457,538","3,347,178,394","732,279,144","39,656,770","36,796,721","2,860,049","14,689,158","14,355,088","334,070","49,903,834","44,826,378","5,077,456","28,249,604","27,824,736","424,868","836,799,069","603,032,096","233,766,973","52,176,982","47,678,670","4,498,312","42,173,272","31,728,945","10,444,327","10,341,782","9,436,481","905,301","9,816,374",0,"9,816,374","184,277,254","150,608,998","33,668,256","100,234,493","89,177,154","11,057,339","15,882,623","15,882,623",0,"15,735,694","15,716,607","19,087","166,578,287","121,729,798","44,848,489","33,413,965","32,470,810","943,155","34,252,567","34,195,704","56,863","20,426,933","18,609,823","1,817,110","31,699,529","30,806,229","893,300","49,045,489","46,773,503","2,271,986","13,587,352","13,587,352",0,"71,380,441","52,927,109","18,453,332","79,878,780","58,749,437","21,129,343","88,564,658","68,730,668","19,833,990","65,821,426","64,270,289","1,551,137","26,744,490","26,744,490",0,"75,047,439","65,911,501","9,135,938","10,975,658","10,961,730","13,928","17,429,284","13,598,146","3,831,138","38,535,769","38,535,769",0,"8,454,761","8,213,519","241,242","75,644,266","75,537,017","107,249","27,649,385","27,649,385",0,"495,760,223","305,891,696","189,868,527","94,182,361","93,404,083","778,278","5,636,073","5,226,777","409,296","179,818,685","178,051,072","1,767,613","31,394,580","29,768,424","1,626,156","77,053,561","76,051,887","1,001,674","105,127,324","80,794,824","24,332,500","9,770,042","8,087,752","1,682,290","30,455,268","30,360,559","94,709","12,154,784","11,612,824","541,960","104,314,911","93,802,206","10,512,705","259,382,933","225,846,374","33,536,559","29,188,728","29,017,957","170,771","4,424,554","4,140,175","284,379","90,253,853","74,519,484","15,734,369","90,108,073","85,631,047","4,477,026","15,275,174","14,843,019","432,155","102,465,470","95,437,905","7,027,565","7,623,553","7,623,553",0
     Workers' compensation,"100,682,936","100,682,936",0,0,0,0,"18,821","18,821",0,0,0,0,"115,364","115,364",0,"20,240,478","20,240,478",0,"2,536,366","2,536,366",0,"43,486","43,486",0,"3,680","3,680",0,0,0,0,"249,555","249,555",0,0,0,0,0,0,0,"735,137","735,137",0,"66,793","66,793",0,"2,242","2,242",0,0,0,0,"9,242","9,242",0,"1,211,039","1,211,039",0,"34,982","34,982",0,"10,980","10,980",0,"99,237","99,237",0,"11,619","11,619",0,"35,866","35,866",0,"64,234","64,234",0,0,0,0,"7,601","7,601",0,"1,481,495","1,481,495",0,"2,629","2,629",0,0,0,0,0,0,0,"180,868","180,868",0,"49,277","49,277",0,"14,445,753","14,445,753",0,0,0,0,"1,888,397","1,888,397",0,"23,990,138","23,990,138",0,0,0,0,"4,694,415","4,694,415",0,"1,469,672","1,469,672",0,0,0,0,"491,070","491,070",0,"1,599","1,599",0,0,0,0,"6,376,340","6,376,340",0,"139,146","139,146",0,0,0,0,"4,363","4,363",0,"16,419,299","16,419,299",0,"1,627,166","1,627,166",0,"14,863","14,863",0,"1,909,724","1,909,724",0
     Miscellaneous,"10,199,395","10,199,395",0,0,0,0,0,0,0,0,0,0,0,0,0,"9,404,009","9,404,009",0,"97,701","97,701",0,0,0,0,0,0,0,0,0,0,0,0,0,"16,139","16,139",0,0,0,0,0,0,0,"12,961","12,961",0,0,0,0,0,0,0,0,0,0,0,0,0,"211,589","211,589",0,0,0,0,"195,917","195,917",0,"50,961","50,961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"103,041","103,041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107,077","107,077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
